Br,C,Cl,F,H,N,O,S
0,19,0,0,22,4,2,0
0,19,0,0,22,4,2,0
0,19,0,0,22,4,2,0
0,19,0,0,22,4,2,0
0,18,0,0,20,4,2,0
0,18,0,0,20,4,2,0
0,17,0,0,13,5,2,0
0,17,0,0,13,5,2,0
0,18,0,0,20,4,1,1
0,18,0,0,20,4,1,1
0,18,0,0,20,4,1,1
0,18,0,0,20,4,1,1
0,18,0,0,20,4,1,1
0,18,0,0,20,4,1,1
0,18,0,0,20,4,1,1
0,18,0,0,20,4,1,1
0,18,0,0,20,4,1,1
0,18,0,0,20,4,1,1
0,18,0,0,20,4,1,1
0,18,0,0,20,4,1,1
0,18,0,0,20,4,1,1
0,18,0,0,20,4,1,1
0,15,0,0,20,4,1,1
0,15,0,0,20,4,1,1
0,15,0,0,20,4,1,1
0,15,0,0,20,4,1,1
0,15,0,0,20,4,1,1
0,15,0,0,20,4,1,1
0,15,0,0,20,4,1,1
0,15,0,0,20,4,1,1
0,15,0,0,20,4,1,1
0,15,0,0,20,4,1,1
0,14,0,0,18,4,1,1
0,14,0,0,18,4,1,1
0,14,0,0,18,4,1,1
0,14,0,0,18,4,1,1
0,14,0,0,18,4,1,1
0,14,0,0,18,4,1,1
0,14,0,0,18,4,1,1
0,15,0,0,18,2,2,0
0,15,0,0,18,2,2,0
0,13,0,1,17,2,4,1
0,13,0,1,17,2,4,1
0,13,0,1,17,2,4,1
0,15,0,1,19,2,4,1
0,15,0,1,19,2,4,1
0,15,0,1,19,2,4,1
0,15,0,1,19,2,4,1
0,15,0,1,19,2,4,1
0,18,0,0,18,2,5,0
0,18,0,0,18,2,5,0
0,18,0,0,18,2,5,0
0,18,0,0,18,2,5,0
0,18,0,0,18,2,5,0
0,18,0,0,18,2,5,0
0,20,0,0,23,1,4,0
0,20,0,0,23,1,4,0
0,20,0,0,23,1,4,0
0,17,0,0,19,1,4,1
0,17,0,0,19,1,4,1
0,17,0,0,25,1,3,0
0,17,0,0,25,1,3,0
0,19,0,0,21,1,4,0
0,19,0,0,21,1,4,0
0,18,0,0,21,1,3,1
0,18,0,0,21,1,3,1
0,18,0,0,21,1,3,1
0,17,1,0,17,2,4,0
0,16,0,1,12,3,3,1
0,16,0,1,12,3,3,1
0,16,0,1,12,3,3,1
0,16,0,1,12,3,3,1
0,13,0,3,11,6,0,1
0,13,0,3,11,6,0,1
0,13,0,3,11,6,0,1
0,13,0,3,11,6,0,1
0,13,0,3,11,6,0,1
0,18,0,0,16,6,2,0
0,18,0,0,16,6,2,0
0,18,0,0,16,6,2,0
0,18,0,0,16,6,2,0
0,15,0,0,12,4,2,2
0,15,0,0,12,4,2,2
0,15,0,0,12,4,2,2
0,16,0,0,10,2,4,1
0,16,0,0,10,2,4,1
0,16,0,0,10,2,4,1
0,16,0,0,10,2,4,1
0,16,0,0,10,2,4,1
0,16,0,0,10,2,4,1
0,16,0,0,10,2,4,1
0,18,0,0,16,2,4,0
0,18,0,0,16,2,4,0
0,18,0,0,16,2,4,0
0,18,0,0,16,2,4,0
0,18,0,0,16,2,4,0
0,12,0,0,14,4,3,1
0,12,0,0,14,4,3,1
0,12,0,0,14,4,3,1
0,12,0,0,14,4,3,1
0,12,0,0,14,4,3,1
0,12,0,0,14,4,3,1
0,15,0,0,16,4,1,1
0,15,0,0,16,4,1,1
0,15,0,0,16,4,1,1
0,15,0,0,16,4,1,1
0,15,0,0,16,4,1,1
0,15,0,0,15,5,2,1
0,15,0,0,15,5,2,1
0,15,0,0,15,5,2,1
0,15,0,0,15,5,2,1
0,15,0,0,15,5,2,1
0,14,0,0,21,3,1,1
0,14,0,0,21,3,1,1
0,14,0,0,21,3,1,1
0,17,0,0,21,3,3,1
0,17,0,0,21,3,3,1
0,17,0,0,21,3,3,1
0,17,0,0,21,3,3,1
0,17,0,0,21,3,3,1
0,17,0,0,21,3,3,1
0,17,0,0,21,3,3,1
0,17,0,0,21,3,3,1
0,19,0,0,16,4,1,0
0,19,0,0,16,4,1,0
0,19,0,0,16,4,1,0
0,19,0,0,16,4,1,0
0,19,0,0,16,4,1,0
0,19,0,0,16,4,1,0
0,15,0,3,13,2,3,0
0,15,0,3,13,2,3,0
0,15,0,3,9,2,2,0
0,15,0,3,9,2,2,0
0,15,0,0,25,3,4,1
0,15,0,0,25,3,4,1
0,15,0,0,25,3,4,1
0,15,0,0,25,3,4,1
0,15,0,0,25,3,4,1
0,15,0,0,25,3,4,1
0,15,0,0,25,3,4,1
0,15,0,0,25,3,4,1
0,15,0,0,16,4,3,1
0,15,0,0,16,4,3,1
0,15,0,0,16,4,3,1
0,17,0,0,25,1,3,0
0,17,0,0,25,1,3,0
0,17,0,0,25,1,3,0
0,17,0,0,25,1,3,0
0,17,0,0,25,1,3,0
0,17,0,0,25,1,3,0
0,17,0,0,25,1,3,0
0,17,0,0,25,1,3,0
0,17,0,0,25,1,3,0
0,11,0,0,16,2,6,0
0,11,0,0,16,2,6,0
0,20,0,0,16,4,2,0
0,20,0,0,16,4,2,0
0,20,0,0,16,4,2,0
0,20,0,0,16,4,2,0
0,20,0,0,19,3,2,0
0,20,0,0,19,3,2,0
0,20,0,0,19,3,2,0
0,20,0,0,19,3,2,0
0,20,0,0,19,3,2,0
0,20,0,0,19,3,2,0
0,20,0,0,19,3,2,0
0,20,0,0,19,3,2,0
0,21,0,0,16,2,3,0
0,21,0,0,16,2,3,0
0,21,0,0,16,2,3,0
0,21,0,0,16,2,3,0
0,21,0,0,16,2,3,0
0,21,0,0,16,2,3,0
0,19,0,0,15,3,4,0
0,19,0,0,15,3,4,0
0,19,0,0,15,3,4,0
0,19,0,0,15,3,4,0
0,19,0,0,15,3,4,0
0,18,0,0,16,2,4,0
0,18,0,0,16,2,4,0
0,18,0,0,16,2,4,0
0,19,0,0,18,2,3,0
0,19,0,0,18,2,3,0
0,19,0,0,18,2,3,0
0,19,0,0,18,2,3,0
0,19,0,0,18,2,3,0
0,15,0,0,13,5,1,0
0,15,0,0,13,5,1,0
0,21,0,0,18,4,1,0
0,21,0,0,18,4,1,0
0,21,0,0,18,4,1,0
0,21,0,0,18,4,1,0
0,21,0,0,18,4,1,0
0,19,0,0,16,4,2,0
0,19,0,0,16,4,2,0
0,19,0,0,16,4,2,0
0,18,0,0,16,0,5,0
0,18,0,0,16,0,5,0
0,18,0,0,16,0,5,0
0,18,0,0,16,0,5,0
0,18,0,0,16,0,5,0
0,18,0,0,16,0,5,0
0,18,0,0,16,0,5,0
0,18,0,0,16,0,5,0
0,18,0,0,16,0,5,0
0,17,0,0,16,2,4,1
0,17,0,0,16,2,4,1
0,17,0,0,16,2,4,1
0,17,0,0,16,2,4,1
0,17,0,0,16,2,4,1
0,17,0,0,16,2,4,1
0,17,0,0,16,2,4,1
0,19,1,0,21,2,2,0
0,19,1,0,21,2,2,0
0,19,1,0,21,2,2,0
0,19,1,0,21,2,2,0
0,19,1,0,21,2,2,0
0,19,1,0,21,2,2,0
0,19,1,0,21,2,2,0
0,13,0,0,23,3,3,1
0,13,0,0,23,3,3,1
0,13,0,0,23,3,3,1
0,13,0,0,23,3,3,1
0,13,0,0,23,3,3,1
0,13,0,0,23,3,3,1
0,13,0,0,23,3,3,1
0,13,0,0,23,3,3,1
0,13,0,0,23,3,3,1
0,13,0,0,23,3,3,1
0,19,0,0,24,2,3,0
0,19,0,0,24,2,3,0
0,19,0,0,24,2,3,0
0,19,0,0,24,2,3,0
0,19,0,0,24,2,3,0
0,19,0,0,24,2,3,0
0,19,0,0,24,2,3,0
0,19,0,0,24,2,3,0
0,19,0,0,24,2,3,0
0,19,0,0,24,2,3,0
0,19,0,0,24,2,3,0
0,19,0,0,24,2,3,0
0,19,0,0,24,2,3,0
0,15,0,0,12,2,2,0
0,15,0,0,12,2,2,0
0,14,1,0,13,2,3,1
0,14,1,0,13,2,3,1
0,14,1,0,13,2,3,1
0,14,1,0,13,2,3,1
0,14,1,0,13,2,3,1
0,14,1,0,13,2,3,1
0,16,0,0,15,3,3,1
0,16,0,0,15,3,3,1
0,16,0,0,15,3,3,1
0,16,0,0,15,3,3,1
0,16,0,0,15,3,3,1
0,17,0,0,20,4,1,1
0,17,0,0,20,4,1,1
0,17,0,0,20,4,1,1
0,17,0,0,20,2,2,0
0,17,0,0,20,2,2,0
0,17,0,0,20,2,2,0
0,18,0,0,17,3,2,1
0,18,0,0,17,3,2,1
0,18,0,0,17,3,2,1
0,18,0,0,17,3,2,1
0,18,0,0,17,3,2,1
0,18,0,0,17,3,2,1
0,18,0,0,17,3,2,1
0,18,0,0,17,3,2,1
0,16,1,0,14,1,2,0
0,16,1,0,14,1,2,0
0,16,1,0,14,1,2,0
0,16,1,0,14,1,2,0
0,16,1,0,14,1,2,0
0,16,1,0,14,1,2,0
0,20,0,0,18,2,1,0
0,20,0,0,18,2,1,0
0,20,0,0,18,2,1,0
0,20,0,0,18,2,1,0
0,20,0,0,18,2,1,0
0,20,0,0,18,2,1,0
0,17,0,0,26,2,3,1
0,17,0,0,26,2,3,1
0,17,0,0,26,2,3,1
0,17,0,0,26,2,3,1
0,17,0,0,26,2,3,1
0,17,0,0,26,2,3,1
0,17,0,0,26,2,3,1
0,17,0,0,26,2,3,1
0,17,0,0,26,2,3,1
0,17,0,0,26,2,3,1
0,17,0,0,26,2,3,1
0,17,0,0,26,2,3,1
0,17,0,0,26,2,3,1
0,17,0,0,26,2,3,1
0,17,0,0,26,2,3,1
0,17,1,0,13,2,3,0
0,17,1,0,13,2,3,0
0,17,1,0,13,2,3,0
0,17,1,0,13,2,3,0
0,17,1,0,13,2,3,0
0,17,1,0,13,2,3,0
0,17,1,0,13,2,3,0
0,17,1,0,13,2,3,0
0,17,1,0,13,2,3,0
0,17,1,0,13,2,3,0
0,17,1,0,13,2,3,0
0,17,1,0,13,2,3,0
0,15,1,1,10,2,2,0
0,15,1,1,10,2,2,0
0,15,1,1,10,2,2,0
0,15,1,1,10,2,2,0
0,15,1,1,10,2,2,0
0,13,1,0,8,3,1,0
0,17,1,0,10,3,1,0
0,17,1,0,12,3,1,0
0,17,1,0,12,3,1,0
0,17,1,0,12,3,1,0
0,17,1,0,12,3,1,0
0,13,1,0,9,4,1,0
0,17,1,0,15,2,4,0
0,17,1,0,10,3,2,0
0,16,1,0,13,2,3,0
0,16,1,0,13,2,3,0
0,16,1,0,13,2,3,0
0,16,1,0,13,2,3,0
0,16,1,0,13,2,3,0
0,17,0,1,16,1,3,1
0,17,0,1,16,1,3,1
0,17,0,0,17,1,3,1
0,17,0,0,17,1,3,1
0,18,0,0,19,1,3,1
0,18,0,0,19,1,3,1
0,18,0,0,19,1,4,1
0,18,0,0,19,1,4,1
0,18,0,0,19,1,4,1
0,18,0,0,16,2,3,1
0,18,0,0,16,2,3,1
0,17,0,1,16,1,3,1
0,17,0,1,16,1,3,1
0,18,0,1,18,1,3,1
0,18,0,1,18,1,3,1
0,18,0,1,18,1,3,1
0,18,0,1,18,1,3,1
0,18,0,0,19,1,3,1
0,18,0,0,19,1,3,1
0,18,0,0,19,1,3,1
0,14,0,0,21,5,1,0
0,14,0,0,21,5,1,0
0,14,0,0,21,5,1,0
0,14,0,0,21,5,1,0
0,13,0,1,17,2,3,0
0,13,0,1,17,2,3,0
0,13,0,1,17,2,3,0
0,16,0,0,17,1,2,0
0,16,0,0,17,1,2,0
0,16,0,0,17,1,2,0
0,16,0,0,17,1,2,0
0,18,0,0,23,3,2,0
0,18,0,0,23,3,2,0
0,18,0,0,23,3,2,0
0,18,0,0,23,3,2,0
0,18,0,0,23,3,2,0
0,18,0,0,23,3,2,0
0,13,0,0,17,5,2,1
0,13,0,0,17,5,2,1
0,13,0,0,17,5,2,1
0,13,0,0,17,5,2,1
0,14,0,0,17,3,3,0
0,14,0,0,17,3,3,0
0,14,0,0,17,3,3,0
0,14,0,0,17,3,3,0
0,14,0,0,17,3,3,0
0,15,0,0,19,5,3,0
0,15,0,0,19,5,3,0
0,15,0,0,19,5,3,0
0,15,0,0,19,5,3,0
0,15,0,0,19,5,3,0
0,16,0,0,21,5,2,1
0,16,0,0,21,5,2,1
0,16,0,0,21,5,2,1
0,16,0,0,21,5,2,1
0,16,0,0,21,5,2,1
0,16,0,0,21,5,2,1
0,17,0,0,21,5,3,0
0,17,0,0,21,5,3,0
0,17,0,0,21,5,3,0
0,17,0,0,21,5,3,0
0,17,0,0,21,5,3,0
0,17,0,0,21,5,3,0
0,17,0,0,21,5,3,0
0,18,0,0,21,3,2,0
0,18,0,0,21,3,2,0
0,18,0,0,21,3,2,0
0,18,0,0,21,3,2,0
0,14,0,0,15,3,3,1
0,14,0,0,15,3,3,1
0,14,0,0,15,3,3,1
0,14,0,0,15,3,3,1
0,14,0,0,15,3,3,1
0,14,0,0,15,3,3,1
0,14,0,0,15,3,3,1
0,14,0,0,15,3,3,1
0,14,0,0,15,3,3,1
0,14,0,0,15,3,3,1
0,12,0,0,14,4,2,1
0,12,0,0,14,4,2,1
0,15,0,3,14,3,3,0
0,15,0,3,14,3,3,0
0,15,0,3,14,3,3,0
0,15,0,3,14,3,3,0
0,15,0,3,14,3,3,0
0,15,0,3,14,3,3,0
0,18,0,0,21,3,2,0
0,18,0,0,21,3,2,0
0,18,0,0,21,3,2,0
0,18,0,0,21,3,2,0
0,18,0,0,21,3,2,0
0,18,0,0,21,3,2,0
0,18,0,0,21,3,2,0
0,18,0,0,21,3,2,0
0,18,0,0,21,3,2,0
0,18,0,0,21,3,3,0
0,18,0,0,21,3,3,0
0,18,0,0,21,3,3,0
0,18,0,0,21,3,3,0
0,18,0,0,21,3,3,0
0,18,0,0,21,3,3,0
0,18,0,0,21,3,3,0
0,18,0,0,21,3,3,0
0,18,0,0,21,3,3,0
0,15,0,0,21,5,2,1
0,15,0,0,21,5,2,1
0,15,0,0,21,5,2,1
0,15,0,0,21,5,2,1
0,15,0,0,21,5,2,1
0,15,0,0,21,5,2,1
0,15,0,0,21,5,2,1
0,15,0,0,21,5,2,1
0,15,0,0,21,5,2,1
0,15,0,0,21,5,2,1
0,15,0,0,21,5,2,1
0,15,0,0,21,5,2,1
0,15,0,0,21,5,2,1
0,15,0,0,21,5,2,1
0,15,0,0,21,5,2,1
0,15,0,0,21,5,2,1
0,15,0,0,21,5,2,1
0,15,0,0,21,5,2,1
0,15,0,0,18,4,3,1
0,15,0,0,18,4,3,1
0,15,0,0,18,4,3,1
0,15,0,0,18,4,3,1
0,15,0,0,18,4,3,1
0,14,0,0,14,4,2,2
0,14,0,0,14,4,2,2
0,15,0,0,23,5,2,1
0,15,0,0,23,5,2,1
0,15,0,0,23,5,2,1
0,15,0,0,23,5,2,1
0,15,0,0,23,5,2,1
0,15,0,0,23,5,2,1
0,15,0,0,23,5,2,1
0,15,0,0,23,5,2,1
0,15,0,0,23,5,2,1
0,15,0,0,23,5,2,1
0,15,0,0,23,5,2,1
0,15,0,0,23,5,2,1
0,15,0,0,23,5,2,1
0,15,0,0,23,5,2,1
0,14,0,0,17,3,4,1
0,14,0,0,17,3,4,1
0,14,0,0,17,3,4,1
0,14,0,0,17,3,4,1
0,16,0,0,25,3,2,0
0,16,0,0,25,3,2,0
0,16,0,0,25,3,2,0
0,16,0,0,25,3,2,0
0,16,0,0,25,3,2,0
0,16,0,0,25,3,2,0
0,16,0,0,25,3,2,0
0,16,0,0,25,3,2,0
0,16,0,0,25,3,2,0
0,16,0,0,14,4,1,0
0,16,0,0,14,4,1,0
0,16,0,0,14,4,1,0
0,16,0,0,14,4,1,0
0,14,0,0,21,3,3,0
0,14,0,0,21,3,3,0
0,14,0,0,21,3,3,0
0,14,0,0,21,3,3,0
0,14,0,0,21,3,3,0
0,14,0,0,21,3,3,0
0,14,0,0,21,3,3,0
0,15,0,0,21,3,2,0
0,15,0,0,21,3,2,0
0,15,0,0,21,3,2,0
0,15,0,0,21,3,2,0
0,15,0,0,21,3,2,0
0,15,0,0,21,3,2,0
0,15,0,0,21,3,2,0
0,15,0,0,21,3,2,0
0,18,0,0,23,3,2,0
0,18,0,0,23,3,2,0
0,18,0,0,23,3,2,0
0,18,0,0,23,3,2,0
0,18,0,0,23,3,2,0
0,18,0,0,23,3,2,0
0,18,0,0,23,3,2,0
0,18,0,0,23,3,2,0
0,18,0,0,23,3,2,0
0,18,0,0,23,3,2,0
0,18,0,0,23,3,2,0
0,18,0,0,23,3,2,0
0,18,0,0,23,3,2,0
0,18,0,0,23,3,2,0
0,17,0,0,14,4,2,1
0,16,0,0,12,4,2,1
0,16,0,0,12,4,2,1
0,15,0,0,15,5,2,0
0,15,0,0,15,5,2,0
0,15,0,0,15,5,2,0
0,15,0,0,15,5,2,0
0,18,0,0,18,2,4,0
0,18,0,0,18,2,4,0
1,13,0,0,15,2,3,0
1,13,0,0,15,2,3,0
0,16,1,0,22,3,3,0
0,16,1,0,22,3,3,0
0,16,1,0,22,3,3,0
0,16,1,0,22,3,3,0
0,16,1,0,22,3,3,0
0,16,1,0,22,3,3,0
0,16,1,0,22,3,3,0
0,16,1,0,22,3,3,0
0,16,1,0,22,3,3,0
0,16,1,0,22,3,3,0
0,20,0,0,29,3,2,0
0,20,0,0,29,3,2,0
0,20,0,0,29,3,2,0
0,20,0,0,29,3,2,0
0,20,0,0,29,3,2,0
0,20,0,0,29,3,2,0
0,20,0,0,29,3,2,0
0,20,0,0,29,3,2,0
0,20,0,0,29,3,2,0
0,20,0,0,29,3,2,0
0,20,0,0,29,3,2,0
0,20,0,0,29,3,2,0
0,20,0,0,29,3,2,0
0,20,0,0,29,3,2,0
0,20,0,0,29,3,2,0
0,20,0,0,29,3,2,0
0,14,0,0,14,2,4,0
0,14,0,0,14,2,4,0
0,18,0,0,27,3,3,0
0,18,0,0,27,3,3,0
0,18,0,0,27,3,3,0
0,18,0,0,27,3,3,0
0,18,0,0,27,3,3,0
0,18,0,0,27,3,3,0
0,18,0,0,27,3,3,0
0,18,0,0,27,3,3,0
0,18,0,0,27,3,3,0
0,18,0,0,27,3,3,0
0,18,0,0,27,3,3,0
0,18,0,0,27,3,3,0
0,18,0,0,27,3,3,0
0,18,0,0,27,3,3,0
0,18,0,0,27,3,3,0
0,14,0,0,17,3,3,1
0,14,0,0,17,3,3,1
0,14,0,0,17,3,3,1
0,14,0,0,17,3,3,1
0,14,0,0,17,3,3,1
0,18,0,0,22,4,3,0
0,18,0,0,22,4,3,0
0,18,0,0,22,4,3,0
0,18,0,0,22,4,3,0
0,18,0,0,22,4,3,0
0,18,0,0,22,4,3,0
0,18,0,0,22,4,3,0
0,18,0,0,22,4,3,0
0,11,0,3,9,2,2,1
0,11,0,3,9,2,2,1
0,11,0,3,9,2,2,1
0,11,0,3,9,2,2,1
0,10,0,3,12,3,2,0
0,10,0,3,12,3,2,0
0,19,0,0,22,2,4,0
0,19,0,0,22,2,4,0
0,19,0,0,22,2,4,0
0,19,0,0,22,2,4,0
0,19,0,0,22,2,4,0
0,19,0,0,22,2,4,0
0,19,0,0,22,2,4,0
0,19,0,0,22,2,4,0
0,19,0,0,22,2,4,0
0,19,0,0,22,2,4,0
0,19,0,0,22,2,4,0
0,19,0,0,22,2,4,0
0,19,0,0,22,2,4,0
0,19,0,0,22,2,4,0
0,19,0,0,22,2,4,0
0,17,0,0,21,3,2,1
0,17,0,0,21,3,2,1
0,17,0,0,21,3,2,1
0,17,0,0,21,3,2,1
0,17,0,0,21,3,2,1
0,17,0,0,21,3,2,1
0,17,0,0,21,3,2,1
0,17,0,0,21,3,2,1
0,17,0,0,21,3,2,1
0,17,0,0,21,3,2,1
0,17,0,0,21,3,2,1
0,17,0,0,21,3,2,1
0,17,0,0,21,3,2,1
0,17,0,0,21,3,2,1
0,17,0,0,21,3,2,1
0,19,0,0,25,3,2,0
0,19,0,0,25,3,2,0
0,19,0,0,25,3,2,0
0,19,0,0,25,3,2,0
0,19,0,0,25,3,2,0
0,19,0,0,25,3,2,0
0,19,0,0,25,3,2,0
0,19,0,0,25,3,2,0
0,19,0,0,25,3,2,0
0,19,0,0,25,3,2,0
0,19,0,0,25,3,2,0
0,16,1,0,18,3,2,0
0,16,1,0,18,3,2,0
0,16,1,0,18,3,2,0
0,16,1,0,18,3,2,0
0,16,1,0,18,3,2,0
0,16,1,0,18,3,2,0
0,16,1,0,18,3,2,0
0,15,0,0,23,3,4,0
0,15,0,0,23,3,4,0
0,15,0,0,23,3,4,0
0,15,0,0,23,3,4,0
0,15,0,0,23,3,4,0
0,15,0,0,23,3,4,0
0,15,0,0,23,3,4,0
0,15,0,0,23,3,4,0
0,15,0,0,23,3,4,0
0,15,0,0,23,3,4,0
0,17,0,1,20,3,2,1
0,17,0,1,20,3,2,1
0,17,0,1,20,3,2,1
0,17,0,1,20,3,2,1
0,17,0,1,20,3,2,1
0,17,0,1,20,3,2,1
0,17,0,1,20,3,2,1
0,17,0,1,20,3,2,1
0,17,0,1,20,3,2,1
0,17,0,1,20,3,2,1
0,17,0,1,20,3,2,1
0,17,0,1,20,3,2,1
0,17,0,1,20,3,2,1
0,19,0,0,18,2,4,0
0,19,0,0,18,2,4,0
0,19,0,0,22,2,4,0
0,19,0,0,22,2,4,0
0,19,0,0,22,2,4,0
0,19,0,0,22,2,4,0
0,19,0,0,22,2,4,0
0,19,0,0,22,2,4,0
0,19,0,0,22,2,4,0
0,19,0,0,22,2,4,0
0,19,0,0,22,2,4,0
0,19,0,0,22,2,4,0
0,19,0,0,22,2,4,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,17,1,0,21,2,3,0
0,18,0,0,24,2,4,0
0,18,0,0,24,2,4,0
0,18,0,0,24,2,4,0
0,18,0,0,24,2,4,0
0,18,0,0,24,2,4,0
0,18,0,0,24,2,4,0
0,18,0,0,24,2,4,0
0,18,0,0,24,2,4,0
0,18,0,0,24,2,4,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,27,3,3,0
0,19,0,0,27,3,3,0
0,19,0,0,27,3,3,0
0,19,0,0,27,3,3,0
0,19,0,0,27,3,3,0
0,19,0,0,27,3,3,0
0,19,0,0,27,3,3,0
0,19,0,0,27,3,3,0
0,19,0,0,27,3,3,0
0,19,0,0,27,3,3,0
0,19,0,0,27,3,3,0
0,19,0,0,27,3,3,0
0,19,0,0,27,3,3,0
0,19,0,0,27,3,3,0
0,19,0,0,27,3,3,0
0,19,0,0,27,3,3,0
0,19,0,0,27,3,3,0
0,19,0,0,27,3,3,0
0,19,0,0,27,3,3,0
0,19,0,0,27,3,3,0
0,19,0,0,27,3,3,0
0,19,0,0,27,3,3,0
0,15,0,0,20,4,3,0
0,15,0,0,20,4,3,0
0,15,0,0,20,4,3,0
0,15,0,0,20,4,3,0
0,15,0,0,20,4,3,0
0,15,0,0,20,4,3,0
0,15,0,0,20,4,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,19,0,0,26,2,3,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,12,0,1,16,1,4,1
0,12,0,1,16,1,4,1
0,12,0,1,16,1,4,1
0,12,0,1,16,1,4,1
0,17,0,0,23,3,3,0
0,17,0,0,23,3,3,0
0,17,0,0,23,3,3,0
0,17,0,0,23,3,3,0
0,17,0,0,23,3,3,0
0,17,0,0,23,3,3,0
0,17,0,0,23,3,3,0
0,17,0,0,23,3,3,0
0,17,0,0,23,3,3,0
0,17,0,0,23,3,3,0
0,17,0,0,23,3,3,0
0,17,0,0,23,3,3,0
0,17,0,0,23,3,3,0
0,17,0,0,23,3,3,0
0,14,0,0,16,4,2,1
0,14,0,0,16,4,2,1
0,14,0,0,16,4,2,1
0,15,0,0,20,4,2,1
0,15,0,0,20,4,2,1
0,15,0,0,20,4,2,1
0,15,0,0,20,4,2,1
0,15,0,0,20,4,2,1
0,15,0,0,20,4,2,1
0,15,0,0,20,4,2,1
0,15,0,0,20,4,2,1
0,15,0,0,20,4,2,1
0,17,0,0,18,4,2,1
0,17,0,0,18,4,2,1
0,17,0,0,18,4,2,1
0,17,0,0,18,4,2,1
0,17,0,0,18,4,2,1
0,16,0,0,21,1,3,0
0,16,0,0,21,1,3,0
0,16,0,0,21,1,3,0
0,18,0,0,14,2,3,0
0,18,0,0,14,2,3,0
0,18,0,0,14,2,3,0
0,18,0,0,14,2,3,0
0,19,0,0,21,3,3,0
0,19,0,0,21,3,3,0
0,19,0,0,21,3,3,0
0,19,0,0,21,3,3,0
0,19,0,0,21,3,3,0
0,19,0,0,21,3,3,0
0,19,0,0,21,3,3,0
0,19,0,0,21,3,3,0
0,19,0,0,21,3,3,0
0,19,0,0,21,3,3,0
0,17,0,0,22,2,4,0
0,17,0,0,22,2,4,0
0,17,0,0,22,2,4,0
0,17,0,0,22,2,4,0
0,17,0,0,22,2,4,0
0,17,0,0,22,2,4,0
0,17,0,0,22,2,4,0
0,17,0,0,22,2,4,0
0,17,0,0,22,2,4,0
0,17,0,0,22,2,4,0
0,17,0,0,22,2,4,0
0,17,0,0,22,2,4,0
0,17,0,0,22,2,4,0
0,17,0,0,22,2,4,0
0,17,0,0,22,2,4,0
0,19,0,0,21,3,2,0
0,19,0,0,21,3,2,0
0,19,0,0,21,3,2,0
0,19,0,0,21,3,2,0
0,19,0,0,21,3,2,0
0,19,0,0,21,3,2,0
0,19,0,0,21,3,2,0
0,19,0,0,21,3,2,0
0,19,0,0,21,3,2,0
0,19,0,0,21,3,2,0
0,19,0,0,21,3,2,0
0,19,0,0,21,3,2,0
0,19,0,0,21,3,2,0
0,19,0,0,21,3,2,0
0,17,0,0,20,4,3,0
0,17,0,0,20,4,3,0
0,17,0,0,20,4,3,0
0,17,0,0,20,4,3,0
0,17,0,0,20,4,3,0
0,17,0,0,20,4,3,0
0,17,0,0,20,4,3,0
0,18,0,0,20,4,3,0
0,18,0,0,20,4,3,0
0,18,0,0,20,4,3,0
0,18,0,0,20,4,3,0
0,18,0,0,20,4,3,0
0,18,0,0,20,4,3,0
0,18,0,0,20,4,3,0
0,17,0,2,16,4,2,0
0,17,0,2,16,4,2,0
0,17,0,2,16,4,2,0
0,17,0,2,16,4,2,0
0,17,0,2,16,4,2,0
0,17,0,2,16,4,2,0
0,17,0,2,16,4,2,0
0,17,0,2,16,4,2,0
0,18,0,1,20,3,3,0
0,18,0,1,20,3,3,0
0,18,0,1,20,3,3,0
0,18,0,1,20,3,3,0
0,18,0,1,20,3,3,0
0,18,0,1,20,3,3,0
0,15,0,0,19,3,4,1
0,15,0,0,19,3,4,1
